4334,hitting a wall and tumbling to my death,iPhone,MiseryI,Wed Mar 16 04:48:09 +0000 2011
4596,hitting a wall and tumbling to my death,iPhone,andrewwendling,Mon Feb 07 06:19:18 +0000 2011
2024,colliding with some enormous obstacle,iPod touch,Seb4060,Mon Feb 07 06:30:09 +0000 2011
1222,hitting a wall and tumbling to my death,iPhone,dkiryanov,Mon Feb 07 07:15:02 +0000 2011
1452,hitting a wall and tumbling to my death,iPhone,dkiryanov,Mon Feb 07 07:18:32 +0000 2011
1577,hitting a wall and tumbling to my death,iPhone,TheReaLesGroper,Mon Feb 07 07:29:30 +0000 2011
14161,missing another window,iPad,NICKPR0,Mon Feb 07 07:48:22 +0000 2011
4310,hitting a wall and tumbling to my death,iPhone,KangaRod,Mon Feb 07 08:27:58 +0000 2011
2090,hitting a wall and tumbling to my death,Xoom http://www,DrewMind,Sat Mar 12 22:09:41 +0000 2011
2176,hitting a wall and tumbling to my death,iPhone,matiascabrera,Sat Mar 12 22:44:03 +0000 2011
6441,missing another window,iPad,newalex,Sat Mar 12 23:13:10 +0000 2011
5742,hitting a wall and tumbling to my death,iPad,james_ingham,Sat Mar 12 23:53:50 +0000 2011
2705,hitting a wall and tumbling to my death,iPhone,moizilla,Sat Mar 12 23:57:56 +0000 2011
2256,hitting a wall and tumbling to my death,Xoom,MrBlippy,Sun Mar 13 00:18:27 +0000 2011
7387,hitting a wall and tumbling to my death,iPod touch,Smurgen,Sun Mar 13 01:15:46 +0000 2011
20761,missing another window,iPad,imandypugh,Sun Mar 13 01:56:12 +0000 2011
2696,hitting a wall and tumbling to my death,iPhone,xalogallardo,Sun Mar 13 03:19:03 +0000 2011
4100,missing another window,iPad,mthwsms_,Sun Mar 13 03:23:25 +0000 2011
2651,hitting a wall and tumbling to my death,iPhone,xalogallardo,Sun Mar 13 03:50:05 +0000 2011
3339,hitting a wall and tumbling to my death,iPhone,TheReaLesGroper,Sun Feb 06 19:57:28 +0000 2011
336,hitting a wall and tumbling to my death,iPhone,fawcejas,Sun Feb 06 19:59:21 +0000 2011
2381,colliding with some enormous obstacle,iPhone,Olikra,Sun Feb 06 20:06:05 +0000 2011
5580,hitting a wall and tumbling to my death,iPhone,jeffcallahan,Sun Feb 06 20:16:06 +0000 2011
6897,hitting a wall and tumbling to my death,iPhone,Vester_T,Sun Feb 06 20:18:56 +0000 2011
14483,missing another window,iPhone,naebula,Sun Feb 06 20:35:10 +0000 2011
1849,hitting a wall and tumbling to my death,iPhone,djool76,Sun Feb 06 20:50:10 +0000 2011
1252,turning into a fine mist,iPod touch,Voyaman,Sun Feb 06 21:20:13 +0000 2011
1801,hitting a wall and tumbling to my death,iPod touch,Voyaman,Sun Feb 06 21:21:09 +0000 2011
3489,hitting a wall and tumbling to my death,iPod touch,Voyaman,Sun Feb 06 21:23:53 +0000 2011
3308,missing another window,iPod touch,euclidpjones,Sun Feb 06 21:24:10 +0000 2011
4657,hitting a wall and tumbling to my death,iPod touch,LuiizMenezes,Sun Feb 06 21:52:55 +0000 2011
2673,landing where a building used to be,iPod touch,rijkjan97,Sun Feb 06 21:54:14 +0000 2011
1468,turning into a fine mist,iPad,B3nGr33ni3r,Sun Feb 06 22:20:02 +0000 2011
739,hitting a wall and tumbling to my death,iPod touch,andresruiz8,Sun Feb 06 22:21:10 +0000 2011
2038,hitting a wall and tumbling to my death,iPhone,irondolphin,Sun Feb 06 22:39:09 +0000 2011
4002,falling to my death,iPhone,irondolphin,Sun Feb 06 22:47:04 +0000 2011
726,hitting a wall and tumbling to my death,iPhone,Robby_Herrera,Mon Feb 07 00:46:41 +0000 2011
1841,hitting a wall and tumbling to my death,iPhone,Robby_Herrera,Mon Feb 07 00:50:40 +0000 2011
2504,hitting a wall and tumbling to my death,iPhone,Robby_Herrera,Mon Feb 07 01:16:46 +0000 2011
7916,hitting a wall and tumbling to my death,iPad,Brentc_,Mon Feb 07 02:21:35 +0000 2011
4948,hitting a wall and tumbling to my death,iPhone,Robby_Herrera,Mon Feb 07 02:34:48 +0000 2011
3263,missing a crane completely,iPad,girlracerphoto,Mon Feb 07 04:19:43 +0000 2011
40630,missing another window,iPad,redzazel,Mon Feb 07 05:09:17 +0000 2011
1158,turning into a fine mist,iPad,xMarjoleinZ,Sat Mar 12 17:14:51 +0000 2011
1174,missing another window,iPhone,jonpartridge,Sat Mar 12 17:43:06 +0000 2011
7089,hitting a wall and tumbling to my death,iPhone,Hypepop,Sat Mar 12 18:39:48 +0000 2011
9774,hitting a wall and tumbling to my death,iPhone,thorseye,Sat Mar 12 19:14:30 +0000 2011
11208,hitting a wall and tumbling to my death,iPhone,the1azn8,Sat Mar 12 21:09:39 +0000 2011
1297,landing where a building used to be,iPhone,TheReaLesGroper,Sat Feb 05 03:15:43 +0000 2011
2105,hitting a wall and tumbling to my death,iPad,avasilakos,Sat Feb 05 03:45:50 +0000 2011
18004,missing another window,iPhone,Jaredac,Sat Feb 05 04:14:40 +0000 2011
4313,hitting a wall and tumbling to my death,iPod touch,jaylably,Sat Feb 05 04:59:53 +0000 2011
4086,missing another window,iPad,robertonoemi,Sat Feb 05 05:00:55 +0000 2011
2474,turning into a fine mist,iPhone,RayDog253,Sat Feb 05 05:35:56 +0000 2011
2980,not quite reaching a billboard,iPhone,RayDog253,Sat Feb 05 05:37:29 +0000 2011
2308,hitting a wall and tumbling to my death,iPhone,shishiam,Sat Feb 05 05:53:02 +0000 2011
5667,missing another window,iPhone,TheReaLesGroper,Sat Feb 05 06:19:27 +0000 2011
13680,missing another window,iPhone,jonisgreat,Sat Feb 05 07:35:44 +0000 2011
2776,hitting a wall and tumbling to my death,iPhone,TheReaLesGroper,Sat Feb 05 08:05:36 +0000 2011
6156,hitting a wall and tumbling to my death,iPod touch,MetzoPaino,Sat Feb 05 10:35:00 +0000 2011
3001,hitting a wall and tumbling to my death,iPhone,SaschaTweets,Sat Feb 05 10:46:26 +0000 2011
6002,falling to my death,iPhone,BI_Line,Sat Feb 05 11:07:04 +0000 2011
3180,turning into a fine mist,iPhone,masamikawaguchi,Sat Feb 05 11:50:13 +0000 2011
1645,turning into a fine mist,iPhone,benessere78,Sat Feb 05 12:50:31 +0000 2011
8227,missing another window,iPhone,JoeVanTom,Sat Feb 05 13:23:14 +0000 2011
1689,hitting a wall and tumbling to my death,iPod touch,guentheralex,Sat Feb 05 14:28:14 +0000 2011
3097,hitting a wall and tumbling to my death,iPad,erik7312,Sat Feb 05 15:00:27 +0000 2011
2195,missing a crane completely,iPhone,juegee315,Sat Feb 05 15:13:37 +0000 2011
1927,turning into a fine mist,iPhone,juegee315,Sat Feb 05 15:14:38 +0000 2011
2398,hitting a wall and tumbling to my death,iPod touch,dbldn,Sat Feb 05 15:58:34 +0000 2011
2283,not quite reaching a billboard,iPhone,PabloAvellaira,Sat Feb 05 16:19:08 +0000 2011
1500,hitting a wall and tumbling to my death,iPhone,benessere78,Sat Feb 05 16:38:41 +0000 2011
1990,hitting a wall and tumbling to my death,iPhone,benessere78,Sat Feb 05 16:41:07 +0000 2011
7137,missing another window,iPhone,thefuriouscoder,Sat Feb 05 16:43:13 +0000 2011
2385,missing another window,iPhone,benessere78,Sat Feb 05 16:43:37 +0000 2011
1352,hitting a wall and tumbling to my death,iPhone,joeandturtle,Sat Feb 05 17:13:23 +0000 2011
3588,turning into a fine mist,iPhone,TheReaLesGroper,Sat Feb 05 17:27:37 +0000 2011
7905,hitting a wall and tumbling to my death,iPhone,kierannolan,Sat Feb 05 17:29:56 +0000 2011
4035,hitting a wall and tumbling to my death,iPhone,UnbornApple,Sat Feb 05 17:50:51 +0000 2011
5070,hitting a wall and tumbling to my death,iPhone,Maurice_Zysset,Sat Feb 05 18:08:46 +0000 2011
5318,hitting a wall and tumbling to my death,iPod touch,ManPointsAtSky,Sat Feb 05 18:55:37 +0000 2011
5857,hitting a wall and tumbling to my death,iPhone,thefuriouscoder,Sat Feb 05 19:55:31 +0000 2011
104,just barely stumbling out of the first hallway,iPod touch,geekhaven,Sat Feb 05 20:03:22 +0000 2011
5278,hitting a wall and tumbling to my death,iPhone,thefuriouscoder,Sat Feb 05 20:06:12 +0000 2011
1032,hitting a wall and tumbling to my death,iPad,Lukas_ru,Sat Feb 05 20:11:50 +0000 2011
4096,missing another window,iPhone,thefuriouscoder,Sat Feb 05 21:04:37 +0000 2011
2012,turning into a fine mist,iPad,mickyroth,Sat Feb 05 21:18:08 +0000 2011
3147,hitting a wall and tumbling to my death,iPod touch,jaylably,Sat Feb 05 22:14:23 +0000 2011
4155,hitting a wall and tumbling to my death,iPod touch,Vilosaurio,Sat Feb 05 22:17:47 +0000 2011
8303,turning into a fine mist,iPhone,PeterRoskilly,Sat Feb 05 22:29:27 +0000 2011
12166,hitting a wall and tumbling to my death,iPod touch,Rafaradillo,Sat Feb 05 22:46:06 +0000 2011
4444,hitting a wall and tumbling to my death,iPhone,TheReaLesGroper,Sat Feb 05 22:57:04 +0000 2011
5408,missing another window,iPad,dvalen1,Sat Feb 05 23:02:52 +0000 2011
2745,hitting a wall and tumbling to my death,iPhone,Rafibiris,Sat Feb 05 23:11:24 +0000 2011
2809,knocking a building down,iPhone,CharTek,Sat Feb 05 23:14:59 +0000 2011
3684,hitting a wall and tumbling to my death,iPhone,CharTek,Sat Feb 05 23:16:29 +0000 2011
5696,hitting a wall and tumbling to my death,iPad,MichaelRando,Sat Feb 05 23:32:14 +0000 2011
177,hitting a wall and tumbling to my death,iPad,Riswennn,Sun Feb 06 00:27:15 +0000 2011
6228,hitting a wall and tumbling to my death,iPhone,awesomeguy,Sun Feb 06 00:37:12 +0000 2011
3968,hitting a wall and tumbling to my death,iPhone,TheReaLesGroper,Sun Feb 06 00:52:11 +0000 2011
1712,hitting a wall and tumbling to my death,iPad,praxtan,Sun Feb 06 01:53:40 +0000 2011
7268,hitting a wall and tumbling to my death,iPhone,superjupiter,Sun Feb 06 02:16:34 +0000 2011
7268,hitting a wall and tumbling to my death,iPhone,iPhoneDailyData,Sun Feb 06 02:16:48 +0000 2011
4297,hitting a wall and tumbling to my death,iPhone,McLovin4574,Sun Feb 06 02:19:24 +0000 2011
4257,hitting a wall and tumbling to my death,iPod touch,Vilosaurio,Sun Feb 06 02:33:48 +0000 2011
4187,hitting a wall and tumbling to my death,iPad,Lobitoxic,Sun Feb 06 03:22:31 +0000 2011
14220,missing another window,iPhone,Jaggeduk,Sun Feb 06 03:33:02 +0000 2011
5764,hitting a wall and tumbling to my death,iPad,Lobitoxic,Sun Feb 06 03:36:33 +0000 2011
2688,hitting a wall and tumbling to my death,iPad,DougieHiggins,Sun Feb 06 04:10:56 +0000 2011
15262,colliding with some enormous obstacle,iPhone,Cronotriggers,Sun Feb 06 04:14:03 +0000 2011
5203,hitting a wall and tumbling to my death,iPod touch,polymixin,Sun Feb 06 04:25:33 +0000 2011
2297,missing another window,iPod touch,spider_cider,Sun Feb 06 05:13:47 +0000 2011
532,hitting a wall and tumbling to my death,iPhone,akaBk34,Sun Feb 06 06:24:28 +0000 2011
1206,hitting a wall and tumbling to my death,iPhone,AndresRico,Sun Feb 06 07:01:54 +0000 2011
8548,falling to my death,iPhone,vsignv,Sun Feb 06 07:02:05 +0000 2011
12571,missing another window,iPad,bokosuka,Sun Feb 06 08:28:05 +0000 2011
607,colliding with some enormous obstacle,iPhone,TheReaLesGroper,Sun Feb 06 08:33:45 +0000 2011
7601,landing where a building used to be,iPod touch,MetzoPaino,Sun Feb 06 10:30:29 +0000 2011
899,missing a crane completely,iPod touch,OMGitsMecki,Sun Feb 06 11:12:22 +0000 2011
5078,hitting a wall and tumbling to my death,iPhone,marinusvw,Sun Feb 06 11:17:39 +0000 2011
1193,falling to my death,iPhone,SwieSuperstar,Sun Feb 06 11:21:47 +0000 2011
5198,hitting a wall and tumbling to my death,iPad,tilho41,Sun Feb 06 12:28:51 +0000 2011
2923,hitting a wall and tumbling to my death,iPhone,benessere78,Sun Feb 06 13:19:45 +0000 2011
9124,hitting a wall and tumbling to my death,iPhone,aggersborg,Sun Feb 06 13:46:07 +0000 2011
4238,hitting a wall and tumbling to my death,iPhone,AshvanDijk,Sun Feb 06 13:55:36 +0000 2011
